,CIN,name_x,name_y
881,U74899DL1995PTC073692,MINDARIKA PRIVATE LIMITED,Mindarika Private Limited
882,U74899DL1996PLC082842,VLCC HEALTH CARE LIMITED,Vlcc Health Care Limited
883,U74899DL1998PLC092459,BABA GLOBAL LIMITED.,Baba Global Limited.
884,U74899DL1998PTC097297,INDIANOIL PETRONAS PRIVATE LIMITED,Indianoil Petronas Private Limited
885,U74899DL1999GOI101707,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED,Indian Railway Catering And Tourism Corporation Limited
886,U74899DL1999PTC098274,NTPC-SAIL POWER COMPANY PRIVATE LIMITED,Ntpc-Sail Power Company Private Limited
887,U74899DL2000PTC107953,RENAISSANCE ASSET MANAGEMENT COMPANY PRIVATE LIMITED,Renaissance Asset Management Company Private Limited
888,U74899DL2001PLC111525,BSES YAMUNA POWER LIMITED,Bses Yamuna Power Limited
889,U74899DL2001PLC111527,BSES RAJDHANI POWER LIMITED,Bses Rajdhani Power Limited
890,U74899KA1994PTC049746,BSS MICROFINANCE PRIVATE LIMITED,Bss Microfinance Private Limited
891,U74899RJ1987PLC029106,SECURE METERS LIMITED,Secure Meters Limited
892,U74899UP1993PLC034039,VACMET INDIA LIMITED,Vacmet India Limited
893,U74900DL2009PTC188515,BAE SYSTEMS INDIA (SERVICES) PRIVATE LIMITED,Bae Systems India (Services) Private Limited
894,U74900UP2008PTC035118,KPL EXPORTS PRIVATE LIMITED,Kpl Exports Private Limited
895,U74952MH1994FLC078296,POSITIVE PACKAGING INDUSTRIES LIMITED,Positive Packaging Industries Limited
896,U74999DL2001PLC109103,JINDAL INDIA THERMAL POWER LIMITED,Jindal India Thermal Power Limited
897,U74999DL2004PLC125090,C L GUPTA EXPORTS LIMITED,C L Gupta Exports Limited
898,U74999GJ1995FTC025783,FERROMATIK MILACRON INDIA PRIVATE LIMITED,Ferromatik Milacron India Private Limited
899,U74999HR1992FLC036104,CARRIER AIRCONDITIONING & REFRIGERATION LIMITED,Carrier Airconditioning & Refrigeration Limited
900,U74999MH1947PTC005508,THYSSENKRUPP INDUSTRIES INDIA PRIVATE LIMITED,Thyssenkrupp Industries India Private Limited
901,U74999MH1971PTC015021,ORBIT ELECTRICALS PRIVATE LIMITED,Orbit Electricals Private Limited
902,U74999MH1994PTC077533,ROCHE PRODUCTS (INDIA) PRIVATE LIMITED,Roche Products (India) Private Limited
903,U74999MH2002PTC135508,VISAKHA CONTAINER TERMINAL PRIVATE LIMITED,Visakha Container Terminal Private Limited
904,U74999MH2012PLC235072,GARWARE INDUSTRIEES LIMITED,Garware Industriees Limited
905,U74999TG2000PTC035826,GVK BIOSCIENCES PRIVATE LIMITED,Gvk Biosciences Private Limited
906,U74999UP1991PTC035741,JUBILANT ENPRO PRIVATE LIMITED,Jubilant Energy Private Limited
907,U75142WB1967SGC026988,WEST BENGAL INDUSTRIAL DEVELOPMENT CORPN LTD,West Bengal Industrial Development Corpn  Ltd
908,U80901TG2009PTC065079,K-12 EDUCATION MANAGEMENT PRIVATE LIMITED,K-12 Education Management Private Limited
909,U85110KA1961PLC001433,BHARAT FRITZ WERNER LIMITED,Bharat Fritz Werner Limited
910,U85110KA1989PLC014450,MICROLAND LIMITED,Microland Limited
911,U85110KA1992PLC013114,GLOBAL EDGE SOFTWARE LIMITED,Global Edge Software Limited
912,U85110KA1993PLC014366,MURUDESHWAR POWER CORPORATION LIMITED,Murudeshwar Power Corporation Limited
913,U85110KA1995PTC018868,JINDAL PRAXAIR OXYGEN COMPANY PRIVATE LIMITED,Jsw Praxair Oxygen Private Limited
914,U85110KA1997PLC021862,NABARD FINANCIAL SERVICES LIMITED,Nabard Financial Services Limited
915,U85110KA1997PTC021831,ASHIRVAD PIPES PRIVATE LIMITED,Ashirvad Pipes Private Limited
916,U85110KL1996PLC010260,LAKESHORE HOSPITAL AND RESEARCH CENTRE LIMITED,Lakeshore Hospital And Research Centre Limited
917,U85110TG2006PTC051751,UNIMED HEALTH CARE PRIVATE LIMITED,Unimed Health Care Private Limited
918,U85110TN1994PTC029023,MEDALL HEALTHCARE PRIVATE LIMITED,Medall Healthcare Private Limited
919,U85199KA1999PTC025676,MEDI ASSIST INDIA TPA PRIVATE LIMITED,Medi Assist India Tpa Private Limited
920,U85320PN2002PLC018324,ZUVENTUS HEALTHCARE LIMITED,Zuventus Healthcare Limited
921,U92113KL1996PTC010386,V STAR CREATIONS PRIVATE LIMITED,V Star Creations Private Limited
922,U92131TN2005PLC057987,SOUTH ASIA FM LIMITED,South Asia Fm Limited
923,U99999DL1969GAP005106,INDIAN SUGAR EXIM CORPORATION LTD.,Indian Sugar Exim Corporation Ltd.
924,U99999MH1974PTC129493,PIRAMAL FINANCE PRIVATE LIMITED,Piramal Finance Private Limited
925,U99999MH1986PLC040298,SBI CAPITAL MARKETS LIMITED,Sbi Capital Markets Limited
926,U99999MH1993PLC071865,IDFC SECURITIES LIMITED,Idfc Securities Limited
927,U99999MH1999PTC123358,AVENDUS CAPITAL PRIVATE LIMITED,Avendus Capital Private Limited
928,U99999MH2000PTC128519,UPS JETAIR EXPRESS PRIVATE LIMITED,Ups Jetair Express Private Limited
929,U99999PN1997PLC110139,TATA TOYO RADIATOR LIMITED,Tata Toyo Radiator Limited
930,L24299KL1989PLC005452,COCHIN MINERALS AND RUTILE LTD,Cochin Minerals And Rutile Ltd
931,L23203MH2008PLC267060,GULF OIL LUBRICANTS INDIA LIMITED,Gulf Oil Lubricants India Limited
932,L74210MP1978PLC001452,FLUIDOMAT LIMITED,Fluidomat Limited
933,L74999HR2000PLC040183,SRS LIMITED,Srs Limited
934,L52520MP1986PLC003405,AD- MANUM FINANCE LIMITED,Ad- Manum Finance Limited
935,L15500MH1981PLC025809,G M BREWERIES LIMITED,G M Breweries Limited
936,L72200KA1990PLC084435,AXISCADES ENGINEERING TECHNOLOGIES LIMITED,Axiscades Engineering Technologies Limited
937,L40300MH1989PLC052574,BHAGERIA INDUSTRIES LIMITED,Bhageria Industries Limited
938,L30007KA1991PLC039702,MINDTECK (INDIA) LIMITED,Mindteck (India) Limited
939,L29130HP1971PLC000904,GUJARAT AUTOMOTIVE GEARS LIMITED,Gujarat Automotive Gears Limited
940,L29308RJ1992PLC006870,GRAVITA INDIA LIMITED,Gravita India Limited
941,L31300MH2000PLC269261,STERLITE TECHNOLOGIES LIMITED,Sterlite Technologies Limited
942,L21010GJ1995PLC025135,SHREE AJIT PULP AND PAPER LIMITED,Shree Ajit Pulp And Paper Limited
943,L26100GJ1991PLC016173,SWISS GLASCOAT EQUIPMENTS LIMITED,Swiss Glascoat Equipments Limited
944,L27109DL1958PLC003006,HINDUSTAN TIN WORKS LIMITED,Hindustan Tin Works Limited
945,U64200MH1999PLC137729,MUSIC BROADCAST LIMITED,Music Broadcast Limited
946,L74899DL1995PLC064007,GRM OVERSEAS LIMITED (LTD. CO. WITH PART IX),Grm Overseas Limited (Ltd. Co. With Part Ix)
947,L31300TN1993PLC025063,CYBELE INDUSTRIES LIMITED,Cybele Industries Limited
948,L27101TG1972PLC001549,NAVA BHARAT VENTURES LIMITED,Nava Bharat Ventures Limited
949,L01120AP1986PLC006728,KAVERI SEED COMPANY LTD.,Kaveri Seed Company Ltd.
950,L45201PN1991PLC063340,D S KULKARNI DEVELOPERS LTD,D S Kulkarni Developers Ltd
951,L74210HR1986PLC033018,TALBROS ENGINEERING LIMITED,Talbros Engineering Limited
952,L74899MH1993PLC274881,A K CAPITAL SERVICES LIMITED,A K Capital Services Limited
953,L24231TN1990PLC019053,CAPLIN POINT LABORATORIES LIMITED,Caplin Point Laboratories Limited
954,L72900TN2011PLC080183,INTELLECT DESIGN ARENA LIMITED,Intellect Design Arena Limited
955,L16003WB2006PLC110039,RDB REALTY & INFRASTRUCTURE LIMITED,Rdb Realty & Infrastructure Limited
956,L14101RJ1994PLC008930,INANI MARBLES AND INDUSTRIES LTD.,Inani Marbles And Industries Ltd.
957,L65991DL1990PLC041796,SATIN CREDITCARE NETWORK LIMITED,Satin Creditcare Network Limited
958,L74899DL1992PLC051462,CSL FINANCE LIMITED,Csl Finance Limited
959,L17115TZ1988PLC002269,AMBIKA COTTON MILLS LIMITED,Ambika Cotton Mills Limited
960,L74899DL1985PLC020134,SUBROS LIMITED,Subros Limited
961,L15500WB1997PLC085661,DHUNSERI TEA & INDUSTRIES LIMITED,Dhunseri Tea & Industries Limited
962,L45201DL1999PLC195937,PNC INFRATECH LIMITED,Pnc Infratech Limited
963,L55101TN1969PLC005768,SAVERA INDUSTRIES LIMITED,Savera Industries Limited
964,L34300MH1977PLC019823,MENON PISTONS LIMITED,Menon Pistons Limited
965,L65910HR1990PLC040431,SRS REAL INFRASTRUCTURE LIMITED,Srs Real Infrastructure Limited
966,L25209GJ1993PLC019532,RUSHIL DECOR LIMITED,Rushil Decor Limited
967,L25192MH1981PLC024837,PIX TRANSMISSIONS LTD,Pix Transmissions Ltd
968,L85110KA1993PLC014937,SYNGENE INTERNATIONAL LIMITED,Syngene International Limited
969,L25119AP1984PLC004719,NILE LIMITED,Nile Limited
970,L15110AP1961PLC000874,CCL PRODUCTS (INDIA) LIMITED,Ccl Products (India) Limited
971,L18101KL1992PLC006528,KITEX GARMENTS LIMITED,Kitex Garments Limited
972,L26956PN1994PLC078941,SAHYADRI INDUSTRIES LIMITED.,Sahyadri Industries Limited.
973,L72200AP1990PLC011334,AVANTEL LIMITED,Avantel Limited
974,L36999DL1989PLC034928,FIEM INDUSTRIES LIMITED,Fiem Industries Limited
975,L15331KL1963PLC002028,KSE LIMITED,Kse Limited
976,L27101TZ1990PLC002849,INDSIL HYDRO POWER AND MANGANESE LIMITED,Indsil Hydro Power And Manganese Limited
977,L45202GJ2007PLC049808,SADBHAV INFRASTRUCTURE PROJECT LIMITED,Sadbhav Infrastructure Project Limited
978,L24239MH1988PLC047759,SYNCOM FORMULATIONS (INDIA) LIMITED,Syncom Formulations (India) Limited
979,L24110TG1980PLC002633,PREMIER EXPLOSIVES LIMITED,Premier Explosives Limited
980,L51909MH2004PLC145007,SHARDA CROPCHEM LIMITED,Sharda Cropchem Limited
981,L26942TG1981PLC002887,SAGAR CEMENTS LTD,Sagar Cements Ltd
982,L17111TZ1976PLC000762,KANDAGIRI SPINNING MILLS LIMITED,Kandagiri Spinning Mills Limited
983,L27100GJ1994PLC021088,SURAJ LIMITED,Suraj Limited
984,L65920MH1985PLC035504,MUKESH BABU FINANCIAL SERVICES LIMITED,Mukesh Babu Financial Services Limited
985,L15321PB1944PLC001925,SUKHJIT STARCH AND CHEMICALS LTD,Sukhjit Starch And Chemicals Ltd
986,L15549GJ2010PLC063283,MANPASAND BEVERAGES LIMITED,Manpasand Beverages Limited
987,L72200RJ1995PLC009798,COMPUCOM SOFTWARE LIMITED,Compucom Software Limited
988,L99999PN1990PLC059487,ALICON CASTALLOY LIMITED,Alicon Castalloy Limited
989,L67120MH1992PLC070121,PRIME PROPERTY DEVELOPMENT CORPORATION LIMITED,Prime Property Development Corporation Limited
990,L29191TZ1956PLC000257,L G BALAKRISHNAN & BROS LIMITED,L G Balakrishnan & Bros Limited
991,L24230MH1985PLC036541,JENBURKT PHARMACEUTICALS LTD,Jenburkt Pharmaceuticals Ltd
992,L29290MH1972PLC015772,MANUGRAPH INDIA LIMITED,Manugraph India Limited
993,L27107CT1988PLC004607,MAHAMAYA STEEL INDUSTRIES LIMITED,Mahamaya Steel Industries Limited
994,L36912MH1990PLC058729,GOLKUNDA DIAMONDS AND JEWELLERY LIMITED,Golkunda Diamonds And Jewellery Limited
995,L00153MP1990PLC006090,NATRAJ PROTEINS LIMITED,Natraj Proteins Limited
996,L24119PN1989PLC052562,SMRUTHI ORGANICS LTD,Smruthi Organics Ltd
997,L24132MH1985PLC223220,NEO CORP INTERNATIONAL LIMITED,NEO CORP INTERNATIONAL LIMITED
998,L24129GJ1992PLC016917,GUJARAT INTRUX LIMITED,Gujarat Intrux Limited
999,L85200TG1993PLC046359,VISHNU CHEMICALS LIMITED,Vishnu Chemicals Limited
1000,L26924HR1985PLC056150,KAJARIA CERAMICS LIMITED,Kajaria Ceramics Limited
1001,L26942TG1979PLC002485,KAKATIYA CEMENT SUGAR AND INDUSTRIES LIMITED,Kakatiya Cement Sugar And Industries Limited
1002,L35204WB1987PLC031664,INDUSS FOOD PRODUCTS & EQUIPMENTS LIMITED,Induss Food Products & Equipments Limited
1003,L70109TG1995PLC019116,TRANSPORT CORPORATION OF INDIA LIMITED,Transport Corporation Of India Limited
1004,U01100MH1988PTC049277,NIRMAL SEEDS PRIVATE LIMITED,Nirmal Seeds Private Limited
1005,U01110MH1994PTC083566,DOW AGROSCIENCES INDIA PRIVATE LIMITED,Dow Agrosciences India Private Limited
1006,U01119AP2004PTC043338,VIJAYNAGAR BIO-TECH PRIVATE LIMITED,Vijaynagar Bio-Tech Private Limited
1007,U01222TG1978PLC002297,SRINIVASA HATCHERIES LIMITED,Srinivasa Hatcheries Limited
1008,U01222TG1983PTC003979,SRINIVASA FARMS PRIVATE LIMITED,Srinivasa Farms Private Limited
1009,U05110TZ2000PTC009278,KIKANI EXPORTS PRIVATE LIMITED,Kikani Exports Private Limited
1010,U07010KA2002PTC031181,REDDY STRUCTURES PRIVATE LIMITED,Reddy Structures Private Limited
1011,U15122AP1992PLC094924,DEVI SEA FOODS LIMITED,Devi Sea Foods Limited
1012,U15142MP1973PLC001225,VIPPY INDUSTRIES LIMITED,Vippy Industries Limited
1013,U15420MH2004PTC144878,SUCDEN INDIA PRIVATE LIMITED,Sucden India Private Limited
1014,U17115PB1979PLC003991,AARTI STEELS LIMITED,Aarti Steels Limited
1015,U18101AP1962PLC000919,SREE SATYANARAYANA SPINNING MILLS LTD,Sree Satyanarayana Spinning Mills Ltd
1016,U18101KL1991PLC006048,KITEX CHILDRENSWEAR LIMITED,Kitex Childrenswear Limited
1017,U19201UP2000PTC025269,EURO FOOTWEAR PRIVATE LIMITED,Euro Footwear Private Limited
1018,U23109MP2000PTC014351,AGARWAL COAL CORPORATION PRIVATE LIMITED,Agarwal Coal Corporation Private Limited
1019,U23200MH1995PTC090671,HINDUSTAN COLAS PRIVATE LIMITED,Hindustan Colas Private Limited
1020,U23201MH2007PTC174642,STANDARD GREASES AND SPECIALITIES PRIVATE LIMITED,Standard Greases And Specialities Private Limited
1021,U24100MH1994PLC078452,REX-TONE INDUSTRIES LIMITED,Rex-Tone Industries Limited
1022,U24110TG1943PTC000621,BIOCHEMICAL AND SYNTHETIC PRODUCTS PRIVATE LIMITED,Biochemical And Synthetic Products Private Limited
1023,U24110TG1989PLC009723,HETERO LABS LIMITED,Hetero Labs Limited
1024,U24110TG1999PLC030970,SAI LIFE SCIENCES LIMITED,Sai Life Sciences Limited
1025,U24131GJ1995PLC084273,RESINOVA CHEMIE LIMITED,Resinova Chemie Limited
1026,U24210GJ1985PTC007569,AGROCEL INDUSTRIES PRIVATE LIMITED,Agrocel Industries Private Limited
1027,U24230MH1980PTC023291,CENTAUR PHARMACEUTICALS PRIVATE LIMITED,Centaur Pharmaceuticals Private Limited
1028,U24235TG1969PTC001282,SANZYME PRIVATE LIMITED,Sanzyme Private Limited
1029,U24239MH1961PTC012098,USV PRIVATE LIMITED,Usv Private Limited
1030,U24298DL1996PLC083879,HAL OFFSHORE LIMITED,Hal Offshore Limited
1031,U24299GJ1987PTC010073,MADHU SILICA PRIVATE LIMITED,Madhu Silica Private Limited
1032,U26942TG1984PTC004951,MY HOME INDUSTRIES PRIVATE LIMITED,My Home Industries Private Limited
1033,U27109CT2004PTC016643,CREST STEEL AND POWER PRIVATE LIMITED,Crest Steel And Power Private Limited
1034,U27109WB2003PLC097108,BMA STAINLESS LIMITED,Bma Stainless Limited
1035,U28113TN2010PTC075244,FLOMETALLIC INDIA PRIVATE LIMITED,Flometallic India Private Limited
1036,U28910GJ1974PTC002548,FORGE AND FORGE PRIVATE LIMITED,Forge And Forge Private Limited
1037,U28910PN1981PTC024155,WESTERN INDIA FORGINGS PVT LTD,Western India Forgings Pvt Ltd
1038,U29130WB1946PLC013643,NATIONAL ENGINEERING INDUSTRIES LIMITED,National Engineering Industries Limited
1039,U29219CH1994PLC015132,INDO FARM EQUIPMENT LIMITED,Indo Farm Equipment Limited
1040,U29309TN1998PTC040717,BONFIGLIOLI TRANSMISSIONS PRIVATE LIMITED,Bonfiglioli Transmissions Private Limited
1041,U32201GJ1972PTC002065,POWER BUILD PRIVATE LIMITED,Power Build Private Limited
1042,U33200GA2009PTC006140,BIRLA FURUKAWA FIBRE OPTICS PRIVATE LIMITED,Birla Furukawa Fibre Optics Private Limited
1043,U34100PN1995PLC158999,TATA AUTOCOMP SYSTEMS LIMITED,Tata Autocomp Systems Limited
1044,U34300MH1996PTC102485,SANJEEV AUTO PARTS MANUFACTURERS PRIVATE LIMITED,Sanjeev Auto Parts Manufacturers Private Limited
1045,U35921DL2004PTC130190,FIREFOX BIKES PRIVATE LIMITED,Firefox Bikes Private Limited
1046,U40102MH1939PLC002892,THE SEKSARIA BISWAN SUGAR FACTORY LIMIITED,The Seksaria Biswan Sugar Factory Limiited
1047,U40102TG1973PTC001763,USHODAYA ENTERPRISES PRIVATE LIMITED,Ushodaya Enterprises Private Limited
1048,U40102UP2008PLC046764,BAJAJ ENERGY LIMITED,Bajaj Energy Limited
1049,U40109TG1994PLC017199,HINDUJA NATIONAL POWER CORPORATION LTD,Hinduja National Power Corporation Ltd
1050,U40109TG1999PTC031814,MEENAKSHI POWER PRIVATE LIMITED,Meenakshi Power Private Limited
1051,U40109TG2002PLC038452,LANCO THERMAL POWER LIMITED,Lanco Thermal Power Limited
1052,U45201DL2003PTC120389,CHIRAG ASSOCAITES PRIVATE LIMITED,Chirag Assocaites Private Limited
1053,U45201GJ2002PTC041055,MAHESHWARI (THALTEJ) COMPLEX PRIVATE LIMITED,Maheshwari (Thaltej) Complex Private Limited
1054,U45201PN1994PTC077758,ROHAN BUILDERS (INDIA) PRIVATE LIMITED,Rohan Builders (India) Private Limited
1055,U45201RJ2008PLC026256,MANGLAM BUILD-DEVELOPERS LIMITED,Manglam Build-Developers Limited
1056,U45202MH1982PTC028492,DOSTI LAND DEVELOPERS PVT LTD,Dosti Land Developers Pvt Ltd
1057,U45202PN1994PTC077842,KUMAR PROPERTIES AND REAL ESTATE PRIVATE LIMITED,Kumar Properties And Real Estate Private Limited
1058,U45203MP1980PTC001674,AGARWAL FUEL CORPORATION PRIVATE LIMITED,Agarwal Fuel Corporation Private Limited
1059,U45300MH1942PLC003573,TATA HOUSING DEVELOPMENT COMPANY LIMITED,Tata Housing Development Company Limited
1060,U45400TG2007PLC053432,KMV PROJECTS LIMITED,Kmv Projects Limited
1061,U51109WB1981PTC034051,TOPSEL PVT LTD,Topsel Pvt Ltd
1062,U51220MH1995PLC084645,NIPUR CHEMICALS LIMITED,Nipur Chemicals Limited
1063,U51490MH1970GOI014733,THE COTTON CORPORATION OF INDIA LIMITED,The Cotton Corporation Of India Limited
1064,U51900WB2006PTC107247,JEKAY INTERNATIONAL TRACK PVT. LTD.,Jekay International Track Pvt. Ltd.
1065,U51909AP1954PLC000525,SREE AKKAMAMBA TEXTILES LTD,Sree Akkamamba Textiles Ltd
1066,U51909DL2007PLC163438,VRS FOODS LIMITED,Vrs Foods Limited
1067,U51909RJ1996PTC012568,MIRAJ PRODUCTS PRIVATE LIMITED,Miraj Products Private Limited
1068,U52190TG2008PLC059968,SAI SILKS (KALAMANDIR) LIMITED,Sai Silks (Kalamandir) Limited
1069,U60210PN1985PTC037099,SAI SERVICE PRIVATE LIMITED,Sai Service Private Limited
1070,U61100MH2002PLC135732,SEVEN ISLANDS SHIPPING LIMITED,Seven Islands Shipping Limited
1071,U65910GJ1995PTC084677,KIFS SECURITIES PRIVATE LIMITED,Kifs Securities Private Limited
1072,U65991TN1943PTC002656,SUNDARAM INDUSTRIES PRIVATE LIMITED,Sundaram Industries Private Limited
1073,U65993MH2006PTC165142,APAX PARTNERS INDIA ADVISERS PRIVATE LIMITED,Apax Partners India Advisers Private Limited
1074,U67190MH1986GOI040506,STOCK HOLDING CORPORATION OF INDIA LIMITED,Stock Holding Corporation Of India Limited
1075,U67190MH1996PLC097473,HSBC INVESTDIRECT FINANCIAL SERVICES (INDIA) LIMITED,Hsbc Investdirect Financial Services (India) Limited
1076,U72200KA2005PTC035598,AXA TECHNOLOGIES SHARED SERVICES PRIVATE LIMITED,Axa Technologies Shared Services Private Limited
1077,U72200TG1997PLC033030,PROLIFICS CORPORATION LIMITED,Prolifics Corporation Limited
1078,U72400TG2003PTC041636,KARVY COMPUTERSHARE PRIVATE LIMITED,Karvy Computershare Private Limited
1079,U72900KA2001PTC028394,AXISCADES AEROSPACE & TECHNOLOGIES PRIVATE LIMITED,Axiscades Aerospace & Technologies Private Limited
1080,U74210PN1999PTC013421,ENPRO INDUSTRIES PRIVATE LIMITED,Enpro Industries Private Limited
1081,U74899DL1977PTC008672,SPAN INDIA PVT LTD,Span India Pvt Ltd
1082,U74899DL1984PLC072383,CHEVIOT INTERNATIONAL LIMITED,Cheviot International Limited
1083,U74899DL1992PTC050142,RUDRABHISHEK ENTERPRISES PRIVATE LIMITED,Rudrabhishek Enterprises Private Limited
1084,U74899DL1995PTC065253,HERO CORPORATE SERVICE PRIVATE LIMITED,Hero Corporate Service Private Limited
1085,U74999DL1977PTC008682,ANIKA INTERNATIONAL PRIVATE LIMITED,Anika International Private Limited
1086,U74999DL1987PLC029553,SANDHAR TECHNOLOGIES LIMITED,Sandhar Technologies Limited
1087,U74999KA1983PTC005412,AUMA INDIA PRIVATE LIMITED,Auma India Private Limited
1088,U74999MH1975PTC206199,ANAND AUTOMOTIVE PRIVATE LIMITED,Anand Automotive Private Limited
1089,U74999MH1998PTC112992,TATA FICOSA AUTOMOTIVE SYSTEMS PRIVATE LIMITED,Tata Ficosa Automotive Systems Private Limited
1090,U74999MH2008PTC185433,GUMPRO DRILLING FLUIDS PRIVATE LIMITED,Gumpro Drilling Fluids Private Limited
1091,U74999WB1989PLC046263,HI-TECH SYSTEMS & SERVICES LTD.,Hi-Tech Systems & Services Ltd.
1092,U80301KA2007PTC044771,BASE EDUCATIONAL SERVICES PRIVATE LIMITED,Base Educational Services Private Limited
1093,U85110GJ1975PLC054824,ESSAR PORTS LIMITED,Essar Ports Limited
1094,U85110PB1993PTC013811,TYNOR ORTHOTICS PRIVATE LIMITED,Tynor Orthotics Private Limited
1095,U90001TG2009PLC063708,DELHI MSW SOLUTIONS LIMITED,Delhi Msw Solutions Limited
1096,U92411TG1971NPL001403,HYDERABAD RACE CLUB,Hyderabad Race Club
1097,U93030MH2011PTC212831,SIDHHARTHA CORPORATION PRIVATE LIMITED,Sidhhartha Corporation Private Limited
1098,U99999MH1998PTC118876,HALDEX INDIA PRIVATE LIMITED,Haldex India Private Limited
